title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
PHP and MySQL Web Development  ,10.0,11.0,2012,4,Addison-Wesley Professional,9780000000000.0,English,8.0,,Luke Welling;Laura Thomson;,1008.0
Replica Control Algorithms in Distributed Databases,,,2013,,PN,,,93.0,,Sushil Jajodia;,
Data Mining and Knowledge Discovery for Geoscientists,11.0,19.0,2014,1,Elsevier,9780000000000.0,English,13.0,,Guangren Shi;,376.0
Boundary Representation Modelling Techniques,9.0,8.0,2015,2006,Springer,9780000000000.0,English,6.0,,Ian Stroud;,788.0
Sams Teach Yourself Transact-SQL in 21 Days  ,3.0,18.0,2016,2,Sams Publishing,9780000000000.0,English,1.0,,Lowell Mauer;,640.0
"Biometric System and Data Analysis: Design, Evaluation, and Data Mining",12.0,2.0,2017,2009,Springer,9780000000000.0,English,8.0,,Ted Dunstone;Neil Yager;,268.0
IBM  Websphere  Application Server: The Complete Reference,4.0,10.0,2018,,Osborne/McGraw-Hill,9780000000000.0,English,2.0,Complete Reference,Ron Ben-Natan;Ori Sasson;,997.0
Microsoft Access 2007: Comprehensive,,,2019,,"Labyrinth Learning, El Sobrant",9780000000000.0,English,7.0,,Pamela R. Toliver;,572.0
Redis Cookbook,8.0,6.0,2020,1,O'Reilly Media,9780000000000.0,English,11.0,,Tiago Macedo;Fred Oliveira;,74.0
Oracle DBA Guide to Data Warehousing and Star Schemas,6.0,14.0,2021,1,Prentice Hall,9780000000000.0,English,3.0,,Bert Scalzo;,240.0
"Software Technologies for Embedded and Ubiquitous Systems: 5th IFIP WG 10.2 International Workshop, SEUS 2007, Santorini Island, Greece, May 7-8, ... Applications, incl. Internet/Web, and HCI)",11.0,14.0,2022,2007,Springer,9780000000000.0,English,7.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4761)",Roman Obermaisser;Yunmook Nah;Peter Puschner;,563.0
Discovering Knowledge in Data: An Introduction to Data Mining,11.0,18.0,2023,1,Wiley-Interscience,9780000000000.0,English,4.0,,Daniel T. Larose;,240.0
The Definitive Guide to SOA: Oracle Service Bus  ,9.0,23.0,2024,2,Apress,9780000000000.0,English,8.0,Expert's Voice,David Schorow;Jeff Davies;Samrat Ray;,550.0
"Self-Organizing Systems: First International Workshop, IWSOS 2006 and Third International Workshop on New Trends in Network Architectures and ... Networks and Telecommunications)",9.0,15.0,2025,,Springer,9780000000000.0,English,6.0,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 4124),Hermann De Meer;James P.G. Sterbenz;,261.0
Integrierte Informationslogistik    ,1.0,21.0,2026,2008,Springer,9780000000000.0,German,12.0,Business Engineering,Barbara Dinter;Robert Winter;,350.0
Pentaho Data Integration 4 Cookbook,6.0,23.0,2027,,Packt Publishing,9780000000000.0,English,11.0,,Pulvirenti AdriÀ_À_n Sergio;RoldÀ_À_n MarÀ__a Carina;,352.0
SQL Server Execution Plans,10.0,12.0,2028,,Red gate books,9780000000000.0,English,12.0,,Grant Fritchey;,344.0
Oracle WebLogic Server 12c Advanced Administration Cookbook,6.0,18.0,2029,,Packt Publishing,9780000000000.0,English,13.0,,Dalton Iwazaki;,284.0
Data Preparation for Data Mining Using SAS  ,10.0,13.0,2030,,Morgan Kaufmann,9780000000000.0,English,6.0,The Morgan Kaufmann Series in Data Management Systems,Mamdouh Refaat;,424.0
Requirements Analysis and System Design: Developing Information Systems with UML,4.0,13.0,2031,1st,Addison Wesley,9780000000000.0,English,1.0,,Leszek A. Maciaszek;,378.0
Professional Microsoft SQL Server Analysis Services 2008 with MDX,3.0,16.0,2032,1,Wrox,9780000000000.0,English,9.0,,Sivakumar Harinath;Robert Zare;Sethu Meenakshisundaram;,1056.0
"CONCUR 2001 - Concurrency Theory: 12th International Conference, Aalborg, Denmark, August 20-25, 2001 Proceedings  ",8.0,13.0,2033,2001,Springer,9780000000000.0,English,1.0,Lecture Notes in Computer Science (Book 2154),Kim G. Larsen;Mogens Nielsen;,589.0
"Data Warehousing and Decision Support : The State of the Art, Volume 1",4.0,,2034,,Spiral Books,9780000000000.0,English,95.0,,Pam Roth;,200.0
"Mining the Social Web: Analyzing Data from Facebook, Twitter, LinkedIn, and Other Social Media Sites",2.0,8.0,2035,1,O'Reilly Media,9780000000000.0,English,11.0,,Matthew A. Russell;,356.0
SQL Server 2008 Administration in Action,8.0,28.0,2036,1,Manning Publications,9780000000000.0,English,9.0,,Rod Colledge;,468.0
ICUBASE-A Distributed Database for Support of Clinical Data Input and Coding on the World Wide Web,,,2037,,PN,,,97.0,,Joseph B. Mirrow;,
Db2 10.1 Exam 610 Practice Questions,7.0,30.0,2038,,lulu.com,9780000000000.0,English,12.0,,Robert Wingate;,184.0
Applications of Data Mining in Computer Security  ,5.0,31.0,2039,2002,Springer,9780000000000.0,English,2.0,Advances in Information Security (Book 6),Daniel BarbarÀ_À_;Sushil Jajodia;,252.0
"Compiler Optimizations for Scalable Parallel Systems: Languages, Compilation Techniques, and Run Time Systems  ",4.0,18.0,2040,,Springer,9780000000000.0,English,1.0,Lecture Notes in Computer Science (Book 1808),Santosh Pande;Dharma P. Agrawal;,784.0
Programming Data-Driven Web Applications with ASP.NET,9.0,30.0,2041,1,Sams Publishing,9780000000000.0,English,1.0,,Donny Mack;Doug Seven;,720.0
Data Structures and Algorithm Analysis in C++  ,3.0,10.0,2042,3,Prentice Hall,9780000000000.0,English,6.0,,Mark A. Weiss;,586.0
GO! with Microsoft Access 2013 Introductory,5.0,26.0,2043,1,Prentice Hall,9780000000000.0,English,13.0,GO!,Shelley Gaskin;Carolyn McLellan;Nancy Graviett;,496.0
Database Administration: The Complete Guide to Practices and Procedures,6.0,24.0,2044,1,Addison-Wesley Professional,9780000000000.0,English,2.0,,Craig S. Mullins;,736.0
Oracle Database 11g R2: Advanced Administration,5.0,9.0,2045,,Sideris Courseware Corp.,9780000000000.0,English,11.0,,Sideris;,512.0
Getting Started with Oracle Data Integrator 11g: A Hands-on Tutorial,5.0,25.0,2046,,Packt Publishing,9780000000000.0,English,12.0,,D. Hecksel;B. Wheeler;Peter Boyd-Bowman;,384.0
"The Logic of Typed Feature Structures: With Applications to Unification Grammars, Logic Programs and Constraint Resolution  ",6.0,26.0,2047,,Cambridge University Press,9780000000000.0,English,92.0,Cambridge Tracts in Theoretical Computer Science (Book 32),Robert L. Carpenter;,280.0
ADO Programming For Dummies  ),11.0,15.0,2048,,For Dummies,9780000000000.0,English,0.0,For Dummies (Computers),Rob Krumm;,477.0
DB2  Express: Easy Development and Administration,10.0,8.0,2049,,IBM Press,9780000000000.0,English,4.0,,Paul Yip;Kit Man Cheung;Jason Gartner;,496.0
Systems Design in a Database Environment  ,7.0,,2050,,Mcgraw-Hill (Tx),9780000000000.0,English,89.0,J Ranade Ibm Series,Kenneth S. Brathwaite;,312.0
"Advances in Web Intelligence: First International Atlantic Web Intelligence Conference, AWIC 2003, Madrid, Spain, May 5-6, 2003, Proceedings  ",6.0,4.0,2051,,Springer,9780000000000.0,English,3.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2663),Ernestina Menasalvas;Javier Segovia;Piotr S. Szczepaniak;,356.0
Data Modeling Made Simple with ER/Studio Data Architect,3.0,15.0,2052,,"Technics Publications, LLC",9780000000000.0,English,13.0,,Steve Hoberman;,475.0
Managing Data Mining: Advice from Experts  ,4.0,1.0,2053,,Cybertech Publishing,9780000000000.0,English,4.0,IT Solutions series,Stephan Kudyba;,250.0
"Computers Helping People with Special Needs: 11th International Conference, ICCHP 2008, Linz, Austria, July 9-11, 2008, Proceedings  ",7.0,4.0,2054,2008,Springer,9780000000000.0,English,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5105)",Klaus Miesenberger;Joachim Klaus;Wolfgang Zagler;,1350.0
Database Design for Mere Mortals: A Hands-On Guide to Relational Database Design by Hernandez. Michael J.   Paperback,,,2055,,Addison Wesley,,,100.0,,,
Practical Data Mining,12.0,19.0,2056,1,Auerbach Publications,9780000000000.0,English,11.0,,Monte F. Hancock  Jr.;,304.0
SQL Power!: The Comprehensive Guide,6.0,16.0,2057,1,Cengage Learning PTR,9780000000000.0,English,6.0,Power!,Kenneth Hess;,488.0
"Multi-Agent Systems and Applications III: 3rd International Central and Eastern European Conference on Multi-Agent Systems, CEEMAS 2003, Prague, Czech ... / Lecture Notes in Artificial Intelligence)",6.0,2.0,2058,,Springer,9780000000000.0,English,3.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2691),Vladimir Marik;JÀ__rg MÀ__ller;Michal Pechoucek;,666.0
The Set Model for Database and Information Systems  ,7.0,,2059,,Addison-Wesley,9780000000000.0,English,94.0,ACM Press,Mikhail M. Gilula;,256.0
"Database Performance Tuning Handbook, with CD-ROM    ",,,2060,,McGraw-Hill Book Co.,,,98.0,,Jeff Dunham;,
Text Mining: Predictive Methods for Analyzing Unstructured Information,10.0,25.0,2061,2005,Springer,9780000000000.0,English,4.0,,Sholom M. Weiss;Nitin Indurkhya;Tong Zhang;,237.0
By Dejan Sarka - Training Kit  : Implementing a Data Warehouse with Microsoft SQL Server 2012    ,11.0,21.0,2062,,Microsoft Press,,,12.0,,Dejan Sarka;,
Microsoft Visual Basic 2013 Step by Step  ,11.0,25.0,2063,1,Microsoft Press,9780000000000.0,English,13.0,Step by Step Developer,Michael Halvorson;,700.0
Beginning PHP and MySQL 5: From Novice to Professional,1.0,25.0,2064,2,Apress,9780000000000.0,English,6.0,,W Jason Gilmore;,952.0
Oracle 9i Programming: A Primer,6.0,2.0,2065,,Addison Wesley,9780000000000.0,English,3.0,,Rajshekhar Sunderraman;,334.0
Improving Data Warehouse and Business Information Quality: Methods for Reducing Costs and Increasing Profits,3.0,1.0,2066,,"Wiley, John & Sons, Incorporated",,,99.0,,Robert M. Elliot (Editor) Larry P. English;,
WebObjects 5 for Mac OS X: Visual QuickPro Guide  ,8.0,7.0,2067,,Peachpit Press,9780000000000.0,English,3.0,Visual QuickPro Guides,Joshua Marker;,400.0
Teach Yourself VISUALLY Excel 2013,2.0,25.0,2068,1,Visual,9780000000000.0,English,13.0,,Paul McFedries;,352.0
Biologically-Inspired Techniques for Knowledge Discovery and Data Mining  ,5.0,31.0,2069,1,IGI Global,9780000000000.0,English,14.0,Advances in Data Mining and Database Management,Shafiq Alam;Gillian Dobbie;Yun Sing Koh;,375.0
"Web Data Mining: Exploring Hyperlinks, Contents, and Usage Data  ",6.0,26.0,2070,2nd ed. 2011,Springer,9780000000000.0,English,11.0,Data-Centric Systems and Applications,Bing Liu;,600.0
Expert Consolidation in Oracle Database 12c,11.0,23.0,2071,1,Apress,9780000000000.0,English,13.0,,Martin Bach;,488.0
SQL Server 7 Essential Reference  ,7.0,6.0,2072,,Sams,9780000000000.0,English,0.0,The Essential Reference Series,Sharon Dooley;,400.0
Research and Trends in Data Mining Technologies and Applications    ,2.0,5.0,2073,,IGI Global,9780000000000.0,English,7.0,Advanced Topics in Data Warehousing and Mining,David Taniar;,340.0
Beginning Database Design Solutions,11.0,10.0,2074,,Wrox,9780000000000.0,English,8.0,,Rod Stephens;,552.0
Database Practitioner's Guide to Useable Mathematics,1.0,15.0,2075,1,Chapman and Hall/CRC,9780000000000.0,English,15.0,,Joe Celko;,400.0
Analytische Informationssysteme: Business Intelligence-Technologien und -Anwendungen  ,3.0,16.0,2076,"3., vollst. À__berarb. Aufl.",Springer,9780000000000.0,German,6.0,,Peter Chamoni;Peter Gluchowski;,458.0
The Database Factory: Active Database for Enterprise Computing  ,3.0,,2077,1,Wiley,9780000000000.0,English,94.0,Wiley Professional Computing,Stephen G. Schur;,286.0
Dark Web: Exploring and Data Mining the Dark Side of the Web  ,12.0,23.0,2078,2012,Springer,9780000000000.0,English,11.0,Integrated Series in Information Systems (Book 30),Hsinchun Chen;,454.0
Pro Oracle SQL  ,10.0,29.0,2079,2,Apress,9780000000000.0,English,13.0,Expert's Voice in Oracle,Karen Morton;Kerry Osborne;Robyn Sands;,580.0
"Product-Focused Software Process Improvement: 7th International Conference, PROFES 2006, Amsterdam, The Netherlands, June 12-14, 2006, Proceedings ... / Programming and Software Engineering)",6.0,9.0,2080,2006,Springer,9780000000000.0,English,6.0,Lecture Notes in Computer Science / Programming and Software Engineering (Book 4034),JÀ__rgen MÀ__nch;Matias Vierimaa;,476.0
"Oracle PL/SQL Programming, Third Edition",9.0,30.0,2081,Third Edition,O'Reilly Media,9780000000000.0,English,2.0,,Steven Feuerstein;,1018.0
"Advances in Cryptology - EUROCRYPT '99: International Conference on the Theory and Application of Cryptographic Techniques, Prague, Czech Republic, ...  ",4.0,14.0,2082,,Springer,9780000000000.0,English,99.0,Lecture Notes in Computer Science (Book 1592),Jacques Stern;,480.0
Machine Learning and Data Mining for Computer Security: Methods and Applications  ,9.0,1.0,2083,2006,Springer,9780000000000.0,English,5.0,Advanced Information and Knowledge Processing,Marcus A. Maloof;,210.0
Easy Oracle SQL: Get Started Fast Writing SQL Reports with SQL*Plus    ,12.0,31.0,2084,"Second Edition, Second edition",Rampant Techpress,9780000000000.0,English,10.0,Easy Oracle Series,John Garmany;Donald K. Burleson;,260.0
Information Discovery on Electronic Health Records  ,12.0,10.0,2085,1,Chapman and Hall/CRC,9780000000000.0,English,9.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,Vagelis Hristidis;,331.0
Oracle VM Implementation and Administration Guide  ,7.0,13.0,2086,1,McGraw-Hill Osborne Media,9780000000000.0,English,11.0,Oracle Press,Edward Whalen;,448.0
Information Systems Interoperability  ,2.0,1.0,2087,0,Research Studies Pre,9780000000000.0,English,98.0,Advanced Software Development Series (Book 6),Kramer;,372.0
Oracle DBA Interactive Workbook,12.0,21.0,2088,1,Prentice Hall,9780000000000.0,English,0.0,,Melanie Caffrey;Douglas Scherer;,496.0
"Trust Management: Second International Conference, iTrust 2004, Oxford, UK, March 29 - April 1, 2004, Proceedings  ",4.0,28.0,2089,,Springer,9780000000000.0,English,4.0,Lecture Notes in Computer Science (Book 2995),Christian Jensen;Stefan Poslad;Theo Dimitrakos;,382.0
Microsoft SQL Server 2008 Administration for Oracle DBAs,10.0,11.0,2090,1,McGraw-Hill Osborne Media,9780000000000.0,English,10.0,,Mark Anderson;James Fox;Christian Bolton;,592.0
Joe Celko's Data and Databases: Concepts in Practice  ,8.0,10.0,2091,,Morgan Kaufmann,9780000000000.0,English,99.0,The Morgan Kaufmann Series in Data Management Systems,Joe Celko;,448.0
Microsoft SQL Server 2000 DTS  ,12.0,22.0,2092,1,Sams Publishing,9780000000000.0,English,0.0,,Timothy Peterson;,744.0
Creating Dynamic Forms with Adobe LiveCycle Designer,9.0,6.0,2093,1,Adobe Press,9780000000000.0,English,7.0,,J. P. Terry;,288.0
Beginner Database Design & SQL Programming Using Microsoft SQL Server 2012,9.0,1.0,2094,,CreateSpace Independent Publishing Platform,9780000000000.0,English,12.0,,Kalman Toth;,606.0
Wiley Pathways Introduction to Database Management Project Manual,4.0,6.0,2095,1,Wiley,9780000000000.0,English,7.0,,Mark L. Gillenson;Frank Miller;,312.0
ColdFusion MX For Dummies,9.0,26.0,2096,1,For Dummies,9780000000000.0,English,2.0,,John Paul Ashenfelter;Jon N. Kocen;,408.0
Index Data Structures in Object-Oriented Databases  ,8.0,31.0,2097,1997,Springer,9780000000000.0,English,97.0,Advances in Database Systems (Book 7),Thomas A. Mueck;Martin L. Polaschek;,192.0
Teach Yourself VISUALLY  Dreamweaver À_À_  MX 2004  ,2.0,16.0,2098,,Visual,9780000000000.0,English,4.0,"Visual Read Less, Learn More",Janine Warner;Susannah Gardner;,319.0
"Abstract State Machines - Theory and Applications: International Workshop, ASM 2000 Monte Verita, Switzerland, March 19-24, 2000 Proceedings  ",8.0,23.0,2099,,Springer,9780000000000.0,English,0.0,Lecture Notes in Computer Science (Book 1912),Yuri Gurevich;Philipp W. Kutter;Martin Odersky;,379.0
SQL Server 2012 Alwayson Joes 2 Pros  : A Tutorial for Implementing High Availability and Disaster Recovery Using Alwayson Availability Groups,7.0,31.0,2100,,Joes 2 Pros International LLC,9780000000000.0,English,13.0,,Vinod Kumar;Balmukund Lakhani;Rick Morelan;,422.0
Manufacturing Planning and Control for Supply Chain Management,,,2101,,,9780000000000.0,English,,,Vollmann;,
Mastering the SAP Business Information Warehouse,8.0,23.0,2102,1,Wiley,9780000000000.0,English,2.0,,Kevin McDonald;Andreas Wilmsmeier;David C. Dixon;,516.0
"Advances in Cryptology - EUROCRYPT '98: International Conference on the Theory and Application of Cryptographic Techniques, Espoo, Finland, May 31 - ...  ",5.0,13.0,2103,,Springer,9780000000000.0,English,98.0,Lecture Notes in Computer Science (Book 1403),Kaisa Nyberg;,613.0
Sams Teach Yourself SQL in 10 Minutes  ,4.0,10.0,2104,3,Sams Publishing,9780000000000.0,English,4.0,,Ben Forta;,256.0
"Data Warehouse Managementhandbuch: Konzepte, Software, Erfahrungen    ",12.0,31.0,2105,Softcover reprint of the original 1st ed. 2001,Springer,9780000000000.0,German,12.0,Roland Berger-Reihe: Strategisches Management fÀ__r KonsumgÀ__terindustrie und -handel,Reinhard SchÀ__tte;T. Rotthowe;R. Holten;,326.0
Access VBA Programming For Dummies,8.0,27.0,2106,1,For Dummies,9780000000000.0,English,4.0,,Alan Simpson;,408.0
Linked Data Management  ,5.0,1.0,2107,1,Chapman and Hall/CRC,9780000000000.0,English,14.0,Emerging Directions in Database Systems and Applications,Andreas Harth;Katja Hose;Ralf Schenkel;,576.0
C++ Database Development,12.0,,2108,,Mis Pr,9780000000000.0,English,94.0,,Al Stevens;,350.0
Oracle Wait Event Tuning: High Performance with Wait Event Interface Analysis  ,10.0,1.0,2109,,Rampant Techpress,9780000000000.0,English,4.0,Oracle In-Focus series,Stephen Andert;,200.0
"High-Performance Computing and Networking: 9th International Conference, HPCN Europe 2001, Amsterdam, The Netherlands, June 25-27, 2001, Proceedings  ",6.0,13.0,2110,2001,Springer,9780000000000.0,English,1.0,Lecture Notes in Computer Science (Book 2110),Bob Hertzberger;Alfons Hoekstra;Roy Williams;,738.0
"Database Systems for Advanced Applications: 15th International Conference, DASFAA 2010, Tsukuba, Japan, April 1-4, 2010, Proceedings, Part I  ",3.0,18.0,2111,2010,Springer,9780000000000.0,English,10.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5981)",Hiroyuki Kitagawa;Yoshiharu Ishikawa;Wenjie Li;,646.0
Microsoft Azure SQL Database Step by Step  ,7.0,13.0,2112,1,Microsoft Press,9780000000000.0,English,14.0,Step by Step Developer,Leonard G. Lobel;Eric D. Boyd;,400.0
Introduction to the Design and Analysis of Algorithms,5.0,19.0,2113,,McGraw-Hill Education (Asia),9780000000000.0,English,5.0,,R.C.T. Lee;S.S. Tseng;R.C. Chang;,752.0
.NET Common Language Runtime Unleashed,4.0,14.0,2114,1,Sams Publishing,9780000000000.0,English,2.0,,Kevin Burton;,1024.0
Microsoft PowerPoint 2010: Introductory  ,8.0,2.0,2115,1,Cengage Learning,9780000000000.0,English,10.0,Shelly Cashman,Gary B. Shelly;Susan L. Sebok;,304.0
Data Quality For The Information Age  ,1.0,1.0,2116,,Artech House Publishers,9780000000000.0,English,97.0,Artech House Computer Science Library,Thomas C. Redman;A. Blanton Godfrey;,332.0
A Visual Introduction to SQL,11.0,12.0,2117,2,Wiley,9780000000000.0,English,1.0,,David Chappell;J. Harvey Trimble Jr.;,256.0
Practical Oracle Database Appliance,1.0,28.0,2118,1,Apress,9780000000000.0,English,14.0,,Bobby Curtis;Fuad Arshad;Erik Benner;,272.0
Business Intelligence in Microsoft SharePoint 2013,5.0,25.0,2119,1,Microsoft Press,9780000000000.0,English,13.0,,Norm Warren;Mariano Neto;Stacia Misner;,406.0
"Semantic Knowledge Management: Integrating Ontology Management, Knowledge Discovery, and Human Language Technologies",1.0,23.0,2120,,Springer,9780000000000.0,English,9.0,,John Francis Davies;Marko Grobelnik;Dunja Mladenic;,252.0
Microsoft SQL Server 2008 All-in-One Desk Reference For Dummies,9.0,29.0,2121,1,For Dummies,9780000000000.0,English,8.0,,Robert D. Schneider;Darril Gibson;,768.0
Practical Enhanced Reservoir Engineering: Assisted with Simulation Software,3.0,18.0,2122,illustrated edition,PennWell Corp.,9780000000000.0,English,8.0,,Abdus Satter;Ghulam M. Iqbal;James L. Buchwalter;,706.0
Oracle 24x7 Tips and Techniques,11.0,1.0,2123,1,Osborne/McGraw-Hill,9780000000000.0,English,99.0,Oracle Press,Venkat S. Devraj;,1005.0
"The Design and Implementation of ZTRAX: A Training, Readiness and Flight Hour Relational Database Management Tracking System",,,2124,,PN,,,92.0,,Richard E. Hodgkins;,
Backup & Recovery: Inexpensive Backup Solutions for Open Systems 1st   Edition by W. Curtis Preston published by O'Reilly Media  ,,,2125,,O'Reilly Media,,,100.0,,,
SQL in Easy Steps,6.0,12.0,2126,,In Easy Steps Limited,9780000000000.0,English,12.0,In Easy Steps,Mike McGrath;,192.0
Information Systems Database Systems Intermediate: Relational Database Systems Higher: v. 2  ,3.0,,2127,,Learning & Teaching Scotland,9780000000000.0,,5.0,National Qualifications Curriculum Support,Sir James Bisset;,206.0
Programming SQL Server 2005,2.0,28.0,2128,1,O'Reilly Media,9780000000000.0,English,6.0,,Bill Hamilton;,600.0
"On the Move to Meaningful Internet Systems 2004: OTM 2004 Workshops: OTM Confederated International Workshops and Posters, GADA, JTRES, MIOS, WORM, ...  ",10.0,14.0,2129,,Springer,9780000000000.0,English,4.0,Lecture Notes in Computer Science (Book 3292),Zahir Tari;Angelo Corsaro;,888.0
Powerbuilder: Building Client Server Applications/Book and Disk,1.0,,2130,,Prentice Hall Ptr,9780000000000.0,English,95.0,,Paul Mahler;,448.0
Learning from Data Streams: Processing Techniques in Sensor Networks,12.0,6.0,2131,2007,Springer,9780000000000.0,English,7.0,,JoÀ_o Gama;Mohamed Medhat Gaber;,244.0
Planning and Designing the Data Warehouse,7.0,11.0,2132,,Prentice Hall,9780000000000.0,English,96.0,Data Warehousing Institute Series,Ramon C. Barquin;Herbert A. Edelstein;,352.0
Fundamentals of Relational Database Management Systems,,,2133,,Springer,,,10.0,,S. SUMATHI;,
Oracle BPM Suite 11g Developer's cookbook,4.0,25.0,2134,,Packt Publishing,9780000000000.0,English,12.0,,Vivek Acharya;,512.0
Data Mining,6.0,16.0,2135,,Addison-Wesley Professional,9780000000000.0,English,96.0,,Pieter Adriaans;Dolf Zantinge;,176.0
Oracle Database 11g DBA Handbook  ,12.0,6.0,2136,1,McGraw-Hill Osborne Media,9780000000000.0,English,7.0,Oracle Press,Bob Bryla;Kevin Loney;,670.0
Pulse: The New Science of Harnessing Internet Buzz to Track Threats and Opportunities,5.0,3.0,2137,,Wiley,9780000000000.0,English,11.0,,Douglas W. Hubbard;,208.0
"System Analysis and Modeling: 4th International SDL and MSC Workshop, SAM 2004, Ottawa, Canada, June 1-4, 2004, Revised Selected Papers  ",2.0,16.0,2138,2005,Springer,9780000000000.0,English,5.0,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 3319),Daniel Amyot;Alan W. Williams;,302.0
Oracle Applications Performance Tuning Handbook  ,9.0,19.0,2139,,McGraw-Hill Companies,9780000000000.0,English,0.0,Oracle Press Series,Andy Tremayne;,908.0
SIXTH SYMPOSIUM ON RELIABILITY IN DISTRIBUTED SOFTWARE AND DATABASE SYSTEMS: PROCEEDINGS,,,2140,,Computer Society Press/IEEE,,,87.0,,Computer Society Press;,
"Advances in Computer Science and Engineering: 13th International CSI Computer Conference, CSICC 2008 Kish Island, Iran, March 9-11, 2008 Revised ... in Computer and Information Science)",12.0,8.0,2141,2009,Springer,9780000000000.0,English,8.0,Communications in Computer and Information Science (Book 6),Hamid Sarbazi-Azad;Behrooz Parhami;Seyed-Ghasem Miremadi;,1017.0
"Expert Oracle Database Architecture: Oracle Database 9i, 10g, and 11g Programming Techniques and Solutions",7.0,24.0,2142,,Apress,9780000000000.0,English,10.0,Expert,Thomas Kyte;,832.0
Predictive Modeling With SAS Enterprise Miner: Practical Solutions for Business Applications,10.0,12.0,2143,Pap/Cdr,SAS Publishing,9780000000000.0,English,7.0,,Kattamuri S. Sarma;,375.0
A Practical Guide to SAP NetWeaver Business Warehouse 7.0,12.0,28.0,2144,1,SAP PRESS,9780000000000.0,English,9.0,,Amol Palekar;Bharat Patel;Shreekant Shiralkar;,702.0
Entity-Relationship Approach-Er '94: Business Modelling and Re-Engineering : 13th International Conference on the Entity-Relationship Approach Manch  ,3.0,,2145,,Springer-Verlag,9780000000000.0,English,95.0,Lecture Notes in Computer Science,International Conference on Entity-Relationship Approach 1994 manches;P. Loucopoulos;,579.0
"SQL: A Beginner's Guide, Third Edition",8.0,8.0,2146,3,McGraw-Hill Osborne Media,9780000000000.0,English,8.0,Beginner's Guide,Andy Oppel;Robert Sheldon;,534.0
The Definitive Guide to symfony  ,1.0,25.0,2147,,Apress,9780000000000.0,English,7.0,Expert's Voice in Open Source,Francois Zaninotto;Fabien Potencier;,425.0
Signal Processing Techniques for Knowledge Extraction and Information Fusion  ,4.0,4.0,2148,2008,Springer,9780000000000.0,English,8.0,"Information Technology: Transmission, Processing and Storage",Danilo Mandic;Martin Golz;Anthony Kuh;,320.0
"Computational Science  -  ICCS 2003: International Conference Melbourne, Australia and St. Petersburg, Russia June 2-4, 2003 Proceedings, Part I    ",8.0,5.0,2149,,Springer,9780000000000.0,English,3.0,Lecture Notes in Computer Science (Book 2657),Peter M.A. Sloot;David Abramson;Alexander V. Bogdanov;,1100.0
Practical Graph Mining with R  ,7.0,15.0,2150,,Chapman and Hall/CRC,9780000000000.0,English,13.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 32),Nagiza F. Samatova;William Hendrix;John Jenkins;,495.0
Web Mining:: Applications and Techniques,3.0,22.0,2151,,Idea Group Publishing,9780000000000.0,English,5.0,,Anthony Scime;,427.0
"Independent Component Analysis and Blind Signal Separation: 6th International Conference, ICA 2006, Charleston, SC, USA, March 5-8, 2006, Proceedings ... Applications, incl. Internet/Web, and HCI)",2.0,13.0,2152,2006,Springer,9780000000000.0,English,6.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3889)",Justinian Rosca;Deniz Erdogmus;Jose C. Principe;,980.0
Data Mining Complete Certification Kit - Core Series for It,9.0,23.0,2153,,Emereo Publishing,9780000000000.0,English,13.0,,Ivanka Menken;,114.0
"Advances in Databases: 15th British National Conference on Databases, BNCOD 15 London, United Kingdom, July 7 - 9, 1997  ",7.0,24.0,2154,,Springer,9780000000000.0,English,97.0,Lecture Notes in Computer Science (Book 1271),Carol Small;Paul Douglas;Roger Johnson;,240.0
Oracle CRM On Demand Reporting  ,9.0,12.0,2155,,McGraw-Hill Osborne Media,9780000000000.0,English,8.0,Oracle Press,Michael D. Lairson;,474.0
Database Systems: Introduction to Databases and Data Warehouses,1.0,13.0,2156,1,Prentice Hall,9780000000000.0,English,13.0,,Nenad Jukic;Susan Vrbsky;Svetlozar Nestorov;,408.0
Anforderungen an die Vertriebskennzahlen fÀ__r ein Muster Data Warehouse von Konsumartikellieferanten  ,11.0,24.0,2157,,GRIN Verlag,9780000000000.0,German,13.0,,Konstantin Dittmann;,116.0
Sybase Developer   Survival Guide,11.0,6.0,2158,,lulu.com,9780000000000.0,English,12.0,,Abhisek Vyas;,288.0
Big Data: Principles and best practices of scalable realtime data systems,1.0,31.0,2159,1,Manning Publications,9780000000000.0,English,15.0,,Nathan Marz;James Warren;,425.0
Practical SQL Queries for Microsoft SQL Server 2008 R2,10.0,14.0,2160,1,McGraw-Hill Osborne Media,9780000000000.0,English,10.0,,Art Tennick;,336.0
